Year;Month;Decimal Year;Figure Reference;Sea_Area;Monthly_Average_Sea_Surface_Temperature_degrees_C;Latitude;Longitude
1999;12;1999.92;Figure 4.12;Faroe Shetland Channel;8.03;62.213166;-3.273017
2000;1;2000;Figure 4.12;Faroe Shetland Channel;7.33;62.213166;-3.273017
2000;2;2000.08;Figure 4.12;Faroe Shetland Channel;7.25;62.213166;-3.273017
2000;3;2000.17;Figure 4.12;Faroe Shetland Channel;7.35;62.213166;-3.273017
2000;4;2000.25;Figure 4.12;Faroe Shetland Channel;7.55;62.213166;-3.273017
2000;5;2000.33;Figure 4.12;Faroe Shetland Channel;9.03;62.213166;-3.273017
2000;6;2000.42;Figure 4.12;Faroe Shetland Channel;9.36;62.213166;-3.273017
2000;7;2000.5;Figure 4.12;Faroe Shetland Channel;10.54;62.213166;-3.273017
2000;8;2000.58;Figure 4.12;Faroe Shetland Channel;12.04;62.213166;-3.273017
2000;9;2000.67;Figure 4.12;Faroe Shetland Channel;11.08;62.213166;-3.273017
2000;10;2000.75;Figure 4.12;Faroe Shetland Channel;10.02;62.213166;-3.273017
2000;11;2000.83;Figure 4.12;Faroe Shetland Channel;9.14;62.213166;-3.273017
2000;12;2000.92;Figure 4.12;Faroe Shetland Channel;8.52;62.213166;-3.273017
2001;1;2001;Figure 4.12;Faroe Shetland Channel;8.21;62.213166;-3.273017
2001;2;2001.08;Figure 4.12;Faroe Shetland Channel;7.66;62.213166;-3.273017
2001;3;2001.17;Figure 4.12;Faroe Shetland Channel;7.67;62.213166;-3.273017
2001;4;2001.25;Figure 4.12;Faroe Shetland Channel;7.87;62.213166;-3.273017
2001;5;2001.33;Figure 4.12;Faroe Shetland Channel;8.71;62.213166;-3.273017
2001;6;2001.42;Figure 4.12;Faroe Shetland Channel;9.92;62.213166;-3.273017
2001;7;2001.5;Figure 4.12;Faroe Shetland Channel;11.08;62.213166;-3.273017
2001;8;2001.58;Figure 4.12;Faroe Shetland Channel;11.79;62.213166;-3.273017
2001;9;2001.67;Figure 4.12;Faroe Shetland Channel;11.38;62.213166;-3.273017
2001;10;2001.75;Figure 4.12;Faroe Shetland Channel;10.63;62.213166;-3.273017
2001;11;2001.83;Figure 4.12;Faroe Shetland Channel;9.17;62.213166;-3.273017
2001;12;2001.92;Figure 4.12;Faroe Shetland Channel;8.29;62.213166;-3.273017
2002;1;2002;Figure 4.12;Faroe Shetland Channel;8.11;62.213166;-3.273017
2002;2;2002.08;Figure 4.12;Faroe Shetland Channel;8.15;62.213166;-3.273017
2002;3;2002.17;Figure 4.12;Faroe Shetland Channel;7.62;62.213166;-3.273017
2002;4;2002.25;Figure 4.12;Faroe Shetland Channel;8.14;62.213166;-3.273017
2002;5;2002.33;Figure 4.12;Faroe Shetland Channel;9.01;62.213166;-3.273017
2002;6;2002.42;Figure 4.12;Faroe Shetland Channel;11.79;62.213166;-3.273017
2002;7;2002.5;Figure 4.12;Faroe Shetland Channel;12.5;62.213166;-3.273017
2002;8;2002.58;Figure 4.12;Faroe Shetland Channel;13.03;62.213166;-3.273017
2002;9;2002.67;Figure 4.12;Faroe Shetland Channel;12.09;62.213166;-3.273017
2002;10;2002.75;Figure 4.12;Faroe Shetland Channel;10.7;62.213166;-3.273017
2002;11;2002.83;Figure 4.12;Faroe Shetland Channel;9.21;62.213166;-3.273017
2002;12;2002.92;Figure 4.12;Faroe Shetland Channel;9.22;62.213166;-3.273017
2003;1;2003;Figure 4.12;Faroe Shetland Channel;8.88;62.213166;-3.273017
2003;2;2003.08;Figure 4.12;Faroe Shetland Channel;8.44;62.213166;-3.273017
2003;3;2003.17;Figure 4.12;Faroe Shetland Channel;8.52;62.213166;-3.273017
2003;4;2003.25;Figure 4.12;Faroe Shetland Channel;9.13;62.213166;-3.273017
2003;5;2003.33;Figure 4.12;Faroe Shetland Channel;9.4;62.213166;-3.273017
2003;6;2003.42;Figure 4.12;Faroe Shetland Channel;11.16;62.213166;-3.273017
2003;7;2003.5;Figure 4.12;Faroe Shetland Channel;13.36;62.213166;-3.273017
2003;8;2003.58;Figure 4.12;Faroe Shetland Channel;14.25;62.213166;-3.273017
2003;9;2003.67;Figure 4.12;Faroe Shetland Channel;12.71;62.213166;-3.273017
2003;10;2003.75;Figure 4.12;Faroe Shetland Channel;10.21;62.213166;-3.273017
2003;11;2003.83;Figure 4.12;Faroe Shetland Channel;9.39;62.213166;-3.273017
2003;12;2003.92;Figure 4.12;Faroe Shetland Channel;8.89;62.213166;-3.273017
2004;1;2004;Figure 4.12;Faroe Shetland Channel;8.52;62.213166;-3.273017
2004;2;2004.08;Figure 4.12;Faroe Shetland Channel;8.3;62.213166;-3.273017
2004;3;2004.17;Figure 4.12;Faroe Shetland Channel;8.44;62.213166;-3.273017
2004;4;2004.25;Figure 4.12;Faroe Shetland Channel;8.51;62.213166;-3.273017
2004;5;2004.33;Figure 4.12;Faroe Shetland Channel;9.35;62.213166;-3.273017
2004;6;2004.42;Figure 4.12;Faroe Shetland Channel;10.54;62.213166;-3.273017
2004;7;2004.5;Figure 4.12;Faroe Shetland Channel;11.96;62.213166;-3.273017
2004;8;2004.58;Figure 4.12;Faroe Shetland Channel;13.81;62.213166;-3.273017
2004;9;2004.67;Figure 4.12;Faroe Shetland Channel;12.24;62.213166;-3.273017
2004;10;2004.75;Figure 4.12;Faroe Shetland Channel;10.44;62.213166;-3.273017
2004;11;2004.83;Figure 4.12;Faroe Shetland Channel;9.56;62.213166;-3.273017
2004;12;2004.92;Figure 4.12;Faroe Shetland Channel;8.85;62.213166;-3.273017
2005;1;2005;Figure 4.12;Faroe Shetland Channel;8.04;62.213166;-3.273017
2005;2;2005.08;Figure 4.12;Faroe Shetland Channel;7.83;62.213166;-3.273017
2005;3;2005.17;Figure 4.12;Faroe Shetland Channel;7.84;62.213166;-3.273017
2005;4;2005.25;Figure 4.12;Faroe Shetland Channel;8.21;62.213166;-3.273017
2005;5;2005.33;Figure 4.12;Faroe Shetland Channel;8.45;62.213166;-3.273017
2005;6;2005.42;Figure 4.12;Faroe Shetland Channel;9.68;62.213166;-3.273017
2005;7;2005.5;Figure 4.12;Faroe Shetland Channel;11.4;62.213166;-3.273017
2005;8;2005.58;Figure 4.12;Faroe Shetland Channel;12.15;62.213166;-3.273017
2005;9;2005.67;Figure 4.12;Faroe Shetland Channel;11.05;62.213166;-3.273017
2005;10;2005.75;Figure 4.12;Faroe Shetland Channel;9.72;62.213166;-3.273017
2005;11;2005.83;Figure 4.12;Faroe Shetland Channel;9.01;62.213166;-3.273017
2005;12;2005.92;Figure 4.12;Faroe Shetland Channel;8.49;62.213166;-3.273017
2006;1;2006;Figure 4.12;Faroe Shetland Channel;7.93;62.213166;-3.273017
2006;2;2006.08;Figure 4.12;Faroe Shetland Channel;7.84;62.213166;-3.273017
2006;3;2006.17;Figure 4.12;Faroe Shetland Channel;7.5;62.213166;-3.273017
2006;4;2006.25;Figure 4.12;Faroe Shetland Channel;7.91;62.213166;-3.273017
2006;5;2006.33;Figure 4.12;Faroe Shetland Channel;8.7;62.213166;-3.273017
2006;6;2006.42;Figure 4.12;Faroe Shetland Channel;9.82;62.213166;-3.273017
2006;7;2006.5;Figure 4.12;Faroe Shetland Channel;11.77;62.213166;-3.273017
2006;8;2006.58;Figure 4.12;Faroe Shetland Channel;12.81;62.213166;-3.273017
2006;9;2006.67;Figure 4.12;Faroe Shetland Channel;12.48;62.213166;-3.273017
2006;10;2006.75;Figure 4.12;Faroe Shetland Channel;11.04;62.213166;-3.273017
2006;11;2006.83;Figure 4.12;Faroe Shetland Channel;9.55;62.213166;-3.273017
2006;12;2006.92;Figure 4.12;Faroe Shetland Channel;8.88;62.213166;-3.273017
2007;1;2007;Figure 4.12;Faroe Shetland Channel;8.24;62.213166;-3.273017
2007;2;2007.08;Figure 4.12;Faroe Shetland Channel;7.92;62.213166;-3.273017
2007;3;2007.17;Figure 4.12;Faroe Shetland Channel;8.07;62.213166;-3.273017
2007;4;2007.25;Figure 4.12;Faroe Shetland Channel;8.12;62.213166;-3.273017
2007;5;2007.33;Figure 4.12;Faroe Shetland Channel;8.88;62.213166;-3.273017
2007;6;2007.42;Figure 4.12;Faroe Shetland Channel;10.62;62.213166;-3.273017
2007;7;2007.5;Figure 4.12;Faroe Shetland Channel;12.05;62.213166;-3.273017
2007;8;2007.58;Figure 4.12;Faroe Shetland Channel;11.66;62.213166;-3.273017
2007;9;2007.67;Figure 4.12;Faroe Shetland Channel;10.38;62.213166;-3.273017
2007;10;2007.75;Figure 4.12;Faroe Shetland Channel;9.54;62.213166;-3.273017
2007;11;2007.83;Figure 4.12;Faroe Shetland Channel;8.74;62.213166;-3.273017
2007;12;2007.92;Figure 4.12;Faroe Shetland Channel;8.46;62.213166;-3.273017
2008;1;2008;Figure 4.12;Faroe Shetland Channel;8.02;62.213166;-3.273017
2008;2;2008.08;Figure 4.12;Faroe Shetland Channel;7.69;62.213166;-3.273017
2008;3;2008.17;Figure 4.12;Faroe Shetland Channel;7.59;62.213166;-3.273017
2008;4;2008.25;Figure 4.12;Faroe Shetland Channel;7.91;62.213166;-3.273017
2008;5;2008.33;Figure 4.12;Faroe Shetland Channel;9.61;62.213166;-3.273017
2008;6;2008.42;Figure 4.12;Faroe Shetland Channel;10.99;62.213166;-3.273017
2008;7;2008.5;Figure 4.12;Faroe Shetland Channel;11.91;62.213166;-3.273017
2008;8;2008.58;Figure 4.12;Faroe Shetland Channel;13;62.213166;-3.273017
2008;9;2008.67;Figure 4.12;Faroe Shetland Channel;12.04;62.213166;-3.273017
2008;10;2008.75;Figure 4.12;Faroe Shetland Channel;10.19;62.213166;-3.273017
2008;11;2008.83;Figure 4.12;Faroe Shetland Channel;8.93;62.213166;-3.273017
2008;12;2008.92;Figure 4.12;Faroe Shetland Channel;8.21;62.213166;-3.273017
2009;1;2009;Figure 4.12;Faroe Shetland Channel;7.83;62.213166;-3.273017
2009;2;2009.08;Figure 4.12;Faroe Shetland Channel;7.98;62.213166;-3.273017
2009;3;2009.17;Figure 4.12;Faroe Shetland Channel;7.95;62.213166;-3.273017
2009;4;2009.25;Figure 4.12;Faroe Shetland Channel;8.22;62.213166;-3.273017
2009;5;2009.33;Figure 4.12;Faroe Shetland Channel;9.31;62.213166;-3.273017
2009;6;2009.42;Figure 4.12;Faroe Shetland Channel;10.95;62.213166;-3.273017
2009;7;2009.5;Figure 4.12;Faroe Shetland Channel;12.91;62.213166;-3.273017
2009;8;2009.58;Figure 4.12;Faroe Shetland Channel;13.28;62.213166;-3.273017
2009;9;2009.67;Figure 4.12;Faroe Shetland Channel;11.76;62.213166;-3.273017
2009;10;2009.75;Figure 4.12;Faroe Shetland Channel;10.17;62.213166;-3.273017
2009;11;2009.83;Figure 4.12;Faroe Shetland Channel;9.66;62.213166;-3.273017
2009;12;2009.92;Figure 4.12;Faroe Shetland Channel;8.9;62.213166;-3.273017
2010;1;2010;Figure 4.12;Faroe Shetland Channel;8.34;62.213166;-3.273017
2010;2;2010.08;Figure 4.12;Faroe Shetland Channel;7.88;62.213166;-3.273017
2010;3;2010.17;Figure 4.12;Faroe Shetland Channel;7.99;62.213166;-3.273017
2010;4;2010.25;Figure 4.12;Faroe Shetland Channel;8.13;62.213166;-3.273017
2010;5;2010.33;Figure 4.12;Faroe Shetland Channel;8.65;62.213166;-3.273017
2010;6;2010.42;Figure 4.12;Faroe Shetland Channel;10.27;62.213166;-3.273017
2010;7;2010.5;Figure 4.12;Faroe Shetland Channel;11.62;62.213166;-3.273017
2010;8;2010.58;Figure 4.12;Faroe Shetland Channel;12.82;62.213166;-3.273017
2010;9;2010.67;Figure 4.12;Faroe Shetland Channel;11.91;62.213166;-3.273017
2010;10;2010.75;Figure 4.12;Faroe Shetland Channel;10.13;62.213166;-3.273017
2010;11;2010.83;Figure 4.12;Faroe Shetland Channel;9.09;62.213166;-3.273017
2010;12;2010.92;Figure 4.12;Faroe Shetland Channel;8.18;62.213166;-3.273017
2011;1;2011;Figure 4.12;Faroe Shetland Channel;8.16;62.213166;-3.273017
2011;2;2011.08;Figure 4.12;Faroe Shetland Channel;7.73;62.213166;-3.273017
2011;3;2011.17;Figure 4.12;Faroe Shetland Channel;7.75;62.213166;-3.273017
2011;4;2011.25;Figure 4.12;Faroe Shetland Channel;8.28;62.213166;-3.273017
2011;5;2011.33;Figure 4.12;Faroe Shetland Channel;9.48;62.213166;-3.273017
2011;6;2011.42;Figure 4.12;Faroe Shetland Channel;10.32;62.213166;-3.273017
2011;7;2011.5;Figure 4.12;Faroe Shetland Channel;11.96;62.213166;-3.273017
2011;8;2011.58;Figure 4.12;Faroe Shetland Channel;12.42;62.213166;-3.273017
2011;9;2011.67;Figure 4.12;Faroe Shetland Channel;11.61;62.213166;-3.273017
2011;10;2011.75;Figure 4.12;Faroe Shetland Channel;10.26;62.213166;-3.273017
2011;11;2011.83;Figure 4.12;Faroe Shetland Channel;9.68;62.213166;-3.273017
2011;12;2011.92;Figure 4.12;Faroe Shetland Channel;8.63;62.213166;-3.273017
2012;1;2012;Figure 4.12;Faroe Shetland Channel;7.93;62.213166;-3.273017
2012;2;2012.08;Figure 4.12;Faroe Shetland Channel;7.63;62.213166;-3.273017
2012;3;2012.17;Figure 4.12;Faroe Shetland Channel;7.93;62.213166;-3.273017
2012;4;2012.25;Figure 4.12;Faroe Shetland Channel;7.78;62.213166;-3.273017
2012;5;2012.33;Figure 4.12;Faroe Shetland Channel;8.51;62.213166;-3.273017
2012;6;2012.42;Figure 4.12;Faroe Shetland Channel;10.05;62.213166;-3.273017
2012;7;2012.5;Figure 4.12;Faroe Shetland Channel;10.77;62.213166;-3.273017
2012;8;2012.58;Figure 4.12;Faroe Shetland Channel;12.09;62.213166;-3.273017
2012;9;2012.67;Figure 4.12;Faroe Shetland Channel;10.58;62.213166;-3.273017
2012;10;2012.75;Figure 4.12;Faroe Shetland Channel;9.68;62.213166;-3.273017
2012;11;2012.83;Figure 4.12;Faroe Shetland Channel;8.88;62.213166;-3.273017
2012;12;2012.92;Figure 4.12;Faroe Shetland Channel;8.11;62.213166;-3.273017
2013;1;2013;Figure 4.12;Faroe Shetland Channel;8.1;62.213166;-3.273017
2013;2;2013.08;Figure 4.12;Faroe Shetland Channel;7.94;62.213166;-3.273017
2013;3;2013.17;Figure 4.12;Faroe Shetland Channel;7.96;62.213166;-3.273017
2013;4;2013.25;Figure 4.12;Faroe Shetland Channel;8.33;62.213166;-3.273017
2013;5;2013.33;Figure 4.12;Faroe Shetland Channel;8.83;62.213166;-3.273017
2013;6;2013.42;Figure 4.12;Faroe Shetland Channel;10.73;62.213166;-3.273017
2013;7;2013.5;Figure 4.12;Faroe Shetland Channel;11.52;62.213166;-3.273017
2013;8;2013.58;Figure 4.12;Faroe Shetland Channel;12.42;62.213166;-3.273017
2013;9;2013.67;Figure 4.12;Faroe Shetland Channel;11.27;62.213166;-3.273017
2013;10;2013.75;Figure 4.12;Faroe Shetland Channel;10.1;62.213166;-3.273017
2013;11;2013.83;Figure 4.12;Faroe Shetland Channel;9.27;62.213166;-3.273017
2013;12;2013.92;Figure 4.12;Faroe Shetland Channel;8.46;62.213166;-3.273017
1997;1;1997;Figure 4.12;North Scotland Coast;8.32;59.160912;-4.555517
1997;2;1997.08;Figure 4.12;North Scotland Coast;7.94;59.160912;-4.555517
1997;3;1997.17;Figure 4.12;North Scotland Coast;7.92;59.160912;-4.555517
1997;4;1997.25;Figure 4.12;North Scotland Coast;8.29;59.160912;-4.555517
1997;5;1997.33;Figure 4.12;North Scotland Coast;9.1;59.160912;-4.555517
1997;6;1997.42;Figure 4.12;North Scotland Coast;10.66;59.160912;-4.555517
1997;7;1997.5;Figure 4.12;North Scotland Coast;12.46;59.160912;-4.555517
1997;8;1997.58;Figure 4.12;North Scotland Coast;14.1;59.160912;-4.555517
1997;9;1997.67;Figure 4.12;North Scotland Coast;12.67;59.160912;-4.555517
1997;10;1997.75;Figure 4.12;North Scotland Coast;12.1;59.160912;-4.555517
1997;11;1997.83;Figure 4.12;North Scotland Coast;11.41;59.160912;-4.555517
1997;12;1997.92;Figure 4.12;North Scotland Coast;10.36;59.160912;-4.555517
1998;1;1998;Figure 4.12;North Scotland Coast;9.43;59.160912;-4.555517
1998;2;1998.08;Figure 4.12;North Scotland Coast;8.8;59.160912;-4.555517
1998;3;1998.17;Figure 4.12;North Scotland Coast;8.68;59.160912;-4.555517
1998;4;1998.25;Figure 4.12;North Scotland Coast;8.5;59.160912;-4.555517
1998;5;1998.33;Figure 4.12;North Scotland Coast;9.55;59.160912;-4.555517
1998;6;1998.42;Figure 4.12;North Scotland Coast;10.45;59.160912;-4.555517
1998;7;1998.5;Figure 4.12;North Scotland Coast;11.69;59.160912;-4.555517
1998;8;1998.58;Figure 4.12;North Scotland Coast;12.37;59.160912;-4.555517
1998;9;1998.67;Figure 4.12;North Scotland Coast;12.52;59.160912;-4.555517
1998;10;1998.75;Figure 4.12;North Scotland Coast;11.25;59.160912;-4.555517
1998;11;1998.83;Figure 4.12;North Scotland Coast;10.07;59.160912;-4.555517
1998;12;1998.92;Figure 4.12;North Scotland Coast;9.22;59.160912;-4.555517
1999;1;1999;Figure 4.12;North Scotland Coast;8.49;59.160912;-4.555517
1999;2;1999.08;Figure 4.12;North Scotland Coast;7.81;59.160912;-4.555517
1999;3;1999.17;Figure 4.12;North Scotland Coast;7.63;59.160912;-4.555517
1999;4;1999.25;Figure 4.12;North Scotland Coast;8.15;59.160912;-4.555517
1999;5;1999.33;Figure 4.12;North Scotland Coast;9.17;59.160912;-4.555517
1999;6;1999.42;Figure 4.12;North Scotland Coast;10.08;59.160912;-4.555517
1999;7;1999.5;Figure 4.12;North Scotland Coast;12.26;59.160912;-4.555517
1999;8;1999.58;Figure 4.12;North Scotland Coast;13.04;59.160912;-4.555517
1999;9;1999.67;Figure 4.12;North Scotland Coast;12.53;59.160912;-4.555517
1999;10;1999.75;Figure 4.12;North Scotland Coast;11.66;59.160912;-4.555517
1999;11;1999.83;Figure 4.12;North Scotland Coast;10.64;59.160912;-4.555517
1999;12;1999.92;Figure 4.12;North Scotland Coast;8.96;59.160912;-4.555517
2000;1;2000;Figure 4.12;North Scotland Coast;8.04;59.160912;-4.555517
2000;2;2000.08;Figure 4.12;North Scotland Coast;7.81;59.160912;-4.555517
2000;3;2000.17;Figure 4.12;North Scotland Coast;7.95;59.160912;-4.555517
2000;4;2000.25;Figure 4.12;North Scotland Coast;7.77;59.160912;-4.555517
2000;5;2000.33;Figure 4.12;North Scotland Coast;9.68;59.160912;-4.555517
2000;6;2000.42;Figure 4.12;North Scotland Coast;10.25;59.160912;-4.555517
2000;7;2000.5;Figure 4.12;North Scotland Coast;11.41;59.160912;-4.555517
2000;8;2000.58;Figure 4.12;North Scotland Coast;13.11;59.160912;-4.555517
2000;9;2000.67;Figure 4.12;North Scotland Coast;12.54;59.160912;-4.555517
2000;10;2000.75;Figure 4.12;North Scotland Coast;11.48;59.160912;-4.555517
2000;11;2000.83;Figure 4.12;North Scotland Coast;10.24;59.160912;-4.555517
2000;12;2000.92;Figure 4.12;North Scotland Coast;9.65;59.160912;-4.555517
2001;1;2001;Figure 4.12;North Scotland Coast;8.98;59.160912;-4.555517
2001;2;2001.08;Figure 4.12;North Scotland Coast;7.73;59.160912;-4.555517
2001;3;2001.17;Figure 4.12;North Scotland Coast;7.51;59.160912;-4.555517
2001;4;2001.25;Figure 4.12;North Scotland Coast;7.71;59.160912;-4.555517
2001;5;2001.33;Figure 4.12;North Scotland Coast;9.24;59.160912;-4.555517
2001;6;2001.42;Figure 4.12;North Scotland Coast;10.43;59.160912;-4.555517
2001;7;2001.5;Figure 4.12;North Scotland Coast;11.96;59.160912;-4.555517
2001;8;2001.58;Figure 4.12;North Scotland Coast;13;59.160912;-4.555517
2001;9;2001.67;Figure 4.12;North Scotland Coast;12.38;59.160912;-4.555517
2001;10;2001.75;Figure 4.12;North Scotland Coast;12;59.160912;-4.555517
2001;11;2001.83;Figure 4.12;North Scotland Coast;10.8;59.160912;-4.555517
2001;12;2001.92;Figure 4.12;North Scotland Coast;9.58;59.160912;-4.555517
2002;1;2002;Figure 4.12;North Scotland Coast;8.8;59.160912;-4.555517
2002;2;2002.08;Figure 4.12;North Scotland Coast;8.58;59.160912;-4.555517
2002;3;2002.17;Figure 4.12;North Scotland Coast;8.03;59.160912;-4.555517
2002;4;2002.25;Figure 4.12;North Scotland Coast;8.45;59.160912;-4.555517
2002;5;2002.33;Figure 4.12;North Scotland Coast;9.53;59.160912;-4.555517
2002;6;2002.42;Figure 4.12;North Scotland Coast;11.82;59.160912;-4.555517
2002;7;2002.5;Figure 4.12;North Scotland Coast;12.85;59.160912;-4.555517
2002;8;2002.58;Figure 4.12;North Scotland Coast;13.75;59.160912;-4.555517
2002;9;2002.67;Figure 4.12;North Scotland Coast;13.19;59.160912;-4.555517
2002;10;2002.75;Figure 4.12;North Scotland Coast;12.26;59.160912;-4.555517
2002;11;2002.83;Figure 4.12;North Scotland Coast;10.71;59.160912;-4.555517
2002;12;2002.92;Figure 4.12;North Scotland Coast;10.06;59.160912;-4.555517
2003;1;2003;Figure 4.12;North Scotland Coast;9.15;59.160912;-4.555517
2003;2;2003.08;Figure 4.12;North Scotland Coast;8.31;59.160912;-4.555517
2003;3;2003.17;Figure 4.12;North Scotland Coast;8.27;59.160912;-4.555517
2003;4;2003.25;Figure 4.12;North Scotland Coast;8.93;59.160912;-4.555517
2003;5;2003.33;Figure 4.12;North Scotland Coast;9.8;59.160912;-4.555517
2003;6;2003.42;Figure 4.12;North Scotland Coast;11.88;59.160912;-4.555517
2003;7;2003.5;Figure 4.12;North Scotland Coast;13.62;59.160912;-4.555517
2003;8;2003.58;Figure 4.12;North Scotland Coast;14.4;59.160912;-4.555517
2003;9;2003.67;Figure 4.12;North Scotland Coast;13.49;59.160912;-4.555517
2003;10;2003.75;Figure 4.12;North Scotland Coast;11.93;59.160912;-4.555517
2003;11;2003.83;Figure 4.12;North Scotland Coast;11.1;59.160912;-4.555517
2003;12;2003.92;Figure 4.12;North Scotland Coast;10.14;59.160912;-4.555517
2004;1;2004;Figure 4.12;North Scotland Coast;9.16;59.160912;-4.555517
2004;2;2004.08;Figure 4.12;North Scotland Coast;8.51;59.160912;-4.555517
2004;3;2004.17;Figure 4.12;North Scotland Coast;8.42;59.160912;-4.555517
2004;4;2004.25;Figure 4.12;North Scotland Coast;8.49;59.160912;-4.555517
2004;5;2004.33;Figure 4.12;North Scotland Coast;9.39;59.160912;-4.555517
2004;6;2004.42;Figure 4.12;North Scotland Coast;11.15;59.160912;-4.555517
2004;7;2004.5;Figure 4.12;North Scotland Coast;12.66;59.160912;-4.555517
2004;8;2004.58;Figure 4.12;North Scotland Coast;13.99;59.160912;-4.555517
2004;9;2004.67;Figure 4.12;North Scotland Coast;13.02;59.160912;-4.555517
2004;10;2004.75;Figure 4.12;North Scotland Coast;11.7;59.160912;-4.555517
2004;11;2004.83;Figure 4.12;North Scotland Coast;10.97;59.160912;-4.555517
2004;12;2004.92;Figure 4.12;North Scotland Coast;10.01;59.160912;-4.555517
2005;1;2005;Figure 4.12;North Scotland Coast;8.59;59.160912;-4.555517
2005;2;2005.08;Figure 4.12;North Scotland Coast;8.08;59.160912;-4.555517
2005;3;2005.17;Figure 4.12;North Scotland Coast;7.82;59.160912;-4.555517
2005;4;2005.25;Figure 4.12;North Scotland Coast;8.35;59.160912;-4.555517
2005;5;2005.33;Figure 4.12;North Scotland Coast;9.06;59.160912;-4.555517
2005;6;2005.42;Figure 4.12;North Scotland Coast;10.69;59.160912;-4.555517
2005;7;2005.5;Figure 4.12;North Scotland Coast;12.67;59.160912;-4.555517
2005;8;2005.58;Figure 4.12;North Scotland Coast;12.85;59.160912;-4.555517
2005;9;2005.67;Figure 4.12;North Scotland Coast;12.45;59.160912;-4.555517
2005;10;2005.75;Figure 4.12;North Scotland Coast;11.84;59.160912;-4.555517
2005;11;2005.83;Figure 4.12;North Scotland Coast;11.11;59.160912;-4.555517
2005;12;2005.92;Figure 4.12;North Scotland Coast;9.89;59.160912;-4.555517
2006;1;2006;Figure 4.12;North Scotland Coast;9.07;59.160912;-4.555517
2006;2;2006.08;Figure 4.12;North Scotland Coast;8.56;59.160912;-4.555517
2006;3;2006.17;Figure 4.12;North Scotland Coast;7.85;59.160912;-4.555517
2006;4;2006.25;Figure 4.12;North Scotland Coast;7.85;59.160912;-4.555517
2006;5;2006.33;Figure 4.12;North Scotland Coast;8.8;59.160912;-4.555517
2006;6;2006.42;Figure 4.12;North Scotland Coast;10.78;59.160912;-4.555517
2006;7;2006.5;Figure 4.12;North Scotland Coast;13.04;59.160912;-4.555517
2006;8;2006.58;Figure 4.12;North Scotland Coast;13.46;59.160912;-4.555517
2006;9;2006.67;Figure 4.12;North Scotland Coast;13.32;59.160912;-4.555517
2006;10;2006.75;Figure 4.12;North Scotland Coast;12.49;59.160912;-4.555517
2006;11;2006.83;Figure 4.12;North Scotland Coast;11.11;59.160912;-4.555517
2006;12;2006.92;Figure 4.12;North Scotland Coast;10.07;59.160912;-4.555517
2007;1;2007;Figure 4.12;North Scotland Coast;9.09;59.160912;-4.555517
2007;2;2007.08;Figure 4.12;North Scotland Coast;8.51;59.160912;-4.555517
2007;3;2007.17;Figure 4.12;North Scotland Coast;8.39;59.160912;-4.555517
2007;4;2007.25;Figure 4.12;North Scotland Coast;8.73;59.160912;-4.555517
2007;5;2007.33;Figure 4.12;North Scotland Coast;9.63;59.160912;-4.555517
2007;6;2007.42;Figure 4.12;North Scotland Coast;11.27;59.160912;-4.555517
2007;7;2007.5;Figure 4.12;North Scotland Coast;12.47;59.160912;-4.555517
2007;8;2007.58;Figure 4.12;North Scotland Coast;12.43;59.160912;-4.555517
2007;9;2007.67;Figure 4.12;North Scotland Coast;11.85;59.160912;-4.555517
2007;10;2007.75;Figure 4.12;North Scotland Coast;11.38;59.160912;-4.555517
2007;11;2007.83;Figure 4.12;North Scotland Coast;10.46;59.160912;-4.555517
2007;12;2007.92;Figure 4.12;North Scotland Coast;9.46;59.160912;-4.555517
2008;1;2008;Figure 4.12;North Scotland Coast;8.68;59.160912;-4.555517
2008;2;2008.08;Figure 4.12;North Scotland Coast;8.02;59.160912;-4.555517
2008;3;2008.17;Figure 4.12;North Scotland Coast;7.77;59.160912;-4.555517
2008;4;2008.25;Figure 4.12;North Scotland Coast;8.01;59.160912;-4.555517
2008;5;2008.33;Figure 4.12;North Scotland Coast;10.14;59.160912;-4.555517
2008;6;2008.42;Figure 4.12;North Scotland Coast;11.44;59.160912;-4.555517
2008;7;2008.5;Figure 4.12;North Scotland Coast;12.2;59.160912;-4.555517
2008;8;2008.58;Figure 4.12;North Scotland Coast;13.54;59.160912;-4.555517
2008;9;2008.67;Figure 4.12;North Scotland Coast;13.06;59.160912;-4.555517
2008;10;2008.75;Figure 4.12;North Scotland Coast;11.62;59.160912;-4.555517
2008;11;2008.83;Figure 4.12;North Scotland Coast;10.29;59.160912;-4.555517
2008;12;2008.92;Figure 4.12;North Scotland Coast;9.07;59.160912;-4.555517
2009;1;2009;Figure 4.12;North Scotland Coast;8.42;59.160912;-4.555517
2009;2;2009.08;Figure 4.12;North Scotland Coast;8.07;59.160912;-4.555517
2009;3;2009.17;Figure 4.12;North Scotland Coast;8.05;59.160912;-4.555517
2009;4;2009.25;Figure 4.12;North Scotland Coast;8.54;59.160912;-4.555517
2009;5;2009.33;Figure 4.12;North Scotland Coast;9.58;59.160912;-4.555517
2009;6;2009.42;Figure 4.12;North Scotland Coast;11.65;59.160912;-4.555517
2009;7;2009.5;Figure 4.12;North Scotland Coast;13.91;59.160912;-4.555517
2009;8;2009.58;Figure 4.12;North Scotland Coast;14;59.160912;-4.555517
